image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,welcome_text.stopped,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,eye_text.stopped,text.started,text.stopped,closedEyes_text.started,beep.started,closedEyes_text.stopped,trialImage.started,polygon.started,blank_text.started,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,blank_text.stopped,goodbye_text.started,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/36_Jim_Parsons_0011.jpg,non_target,6,0,6,0,0,93,93,86,,,,,,,,,,,,,,1045.6377304999914,1045.6377304999914,1046.1366568999947,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/15_Margot_Robbie_0012.jpg,non_target,6,0,6,0,0,94,94,82,,,,,,,,,,,,,,1046.6377834999876,1046.6377834999876,1047.1211579999945,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/33_Neil_Patrick_Harris_0011.jpg,non_target,6,0,6,0,0,95,95,112,,,,,,,,,,,,,,1047.6228058999986,1047.6228058999986,1048.1222043999878,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Emma_Stone_0015.jpg,non_target,6,0,6,0,0,96,96,57,,,,,,,,,,,,,,1048.6238624999824,1048.6238624999824,1049.1233313999837,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Daniel_Radcliffe_0008.jpg,target,6,0,6,0,0,97,97,16,,,,,,,,,,,,,,1049.6247983999783,1049.6247983999783,1050.1243708999828,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/31_Neil_Patrick_Harris_0008.jpg,non_target,6,0,6,0,0,98,98,99,,,,,,,,,,,,,,1050.625850499986,1050.625850499986,1051.1254112999886,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/47_Johnny_Depp_0004.jpg,non_target,6,0,6,0,0,99,99,76,,,,,,,,,,,,,,1051.6270972999919,1051.6270972999919,1052.1265784999996,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/27_Scarlett_Johansson_0012.jpg,non_target,6,0,6,0,0,100,100,78,,,,,,,,,,,,,,1052.6282748999947,1052.6282748999947,1053.1276677999995,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Margot_Robbie_0009.jpg,non_target,6,0,6,0,0,101,101,107,,,,,,,,,,,,,,1053.6292531999934,1053.6292531999934,1054.128749699972,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0005.jpg,non_target,6,0,6,0,0,102,102,26,,,,,,,,,,,,,,1054.6298939999833,1054.6298939999833,1055.129836499982,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Emma_Stone_0003.jpg,non_target,6,0,6,0,0,103,103,25,,,,,,,,,,,,,,1055.6311269999715,1055.6311269999715,1056.1309855999716,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/38_Will_Smith_0013.jpg,non_target,6,0,6,0,0,104,104,13,,,,,,,,,,,,,,1056.6323574999988,1056.6323574999988,1057.132005099993,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0004.jpg,non_target,6,0,6,0,0,105,105,14,,,,,,,,,,,,,,1057.6334763999912,1057.6334763999912,1058.13305829998,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Johnny_Depp_0008.jpg,non_target,6,0,6,0,0,106,106,84,,,,,,,,,,,,,,1058.6343508999853,1058.6343508999853,1059.134181899979,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Scarlett_Johansson_0001.jpg,non_target,6,0,6,0,0,107,107,10,,,,,,,,,,,,,,1059.6356461999821,1059.6356461999821,1060.1353008999722,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Daniel_Radcliffe_0002.jpg,target,6,0,6,0,0,108,108,119,,,,,,,,,,,,,,1060.636756999971,1060.636756999971,1061.1363281999948,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/47_Johnny_Depp_0009.jpg,non_target,6,0,6,0,0,109,109,23,,,,,,,,,,,,,,1061.6380502999818,1061.6380502999818,1062.120850199979,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Daniel_Radcliffe_0007.jpg,target,6,0,6,0,0,110,110,81,,,,,,,,,,,,,,1062.6221104999713,1062.6221104999713,1063.121945699997,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/42_Will_Smith_0012.jpg,non_target,6,0,6,0,0,111,111,64,,,,,,,,,,,,,,1063.6236086999997,1063.6236086999997,1064.123029099981,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Emma_Watson_0003.jpg,non_target,6,0,6,0,0,112,112,91,,,,,,,,,,,,,,1064.6245834000001,1064.6245834000001,1065.1240489999764,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Johnny_Depp_0004.jpg,non_target,6,0,6,0,0,113,113,39,,,,,,,,,,,,,,1065.625715799979,1065.625715799979,1066.1251136999927,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Margot_Robbie_0012.jpg,non_target,6,0,6,0,0,114,114,67,,,,,,,,,,,,,,1066.626724599977,1066.626724599977,1067.1262844999728,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Jim_Parsons_0008.jpg,non_target,6,0,6,0,0,115,115,89,,,,,,,,,,,,,,1067.6278882999904,1067.6278882999904,1068.1275019999885,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/44_Will_Smith_0015.jpg,non_target,6,0,6,0,0,116,116,101,,,,,,,,,,,,,,1068.6291549999733,1068.6291549999733,1069.1286258999899,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/55_Jackie_Chan_0003.jpg,non_target,6,0,6,0,0,117,117,29,,,,,,,,,,,,,,1069.6300324999902,1069.6300324999902,1070.129589499993,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Johnny_Depp_0018.jpg,non_target,6,0,6,0,0,118,118,24,,,,,,,,,,,,,,1070.6312986999983,1070.6312986999983,1071.1307239999878,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Jackie_Chan_0012.jpg,non_target,6,0,6,0,0,119,119,43,,,,,,,,,,,,,,1071.6321732999932,1071.6321732999932,1072.131721599988,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/38_Neil_Patrick_Harris_0006.jpg,non_target,7,0,7,0,0,0,0,31,,,,,,,,,,,,,,1078.4383362999943,1078.4383362999943,1078.8891754999931,1072.6325656999834,1072.6325656999834,space,5.722273700026562,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/52_Jackie_Chan_0002.jpg,non_target,7,0,7,0,0,1,1,68,,,,,,,,,,,,,,1079.3902901999827,1079.3902901999827,1079.8903264999972,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/23_Daniel_Radcliffe_0002.jpg,target,7,0,7,0,0,2,2,77,,,,,,,,,,,,,,1080.3905306999804,1080.3905306999804,1080.8913306999893,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/19_Margot_Robbie_0004.jpg,non_target,7,0,7,0,0,3,3,42,,,,,,,,,,,,,,1081.3760115999903,1081.3760115999903,1081.8757405999932,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Neil_Patrick_Harris_0001.jpg,non_target,7,0,7,0,0,4,4,4,,,,,,,,,,,,,,1082.376882499986,1082.376882499986,1082.8769182999968,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/44_Will_Smith_0007.jpg,non_target,7,0,7,0,0,5,5,65,,,,,,,,,,,,,,1083.377999599994,1083.377999599994,1083.877995799994,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/19_Emma_Stone_0006.jpg,non_target,7,0,7,0,0,6,6,66,,,,,,,,,,,,,,1084.379100399994,1084.379100399994,1084.8789651999832,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/40_Jim_Parsons_0004.jpg,non_target,7,0,7,0,0,7,7,73,,,,,,,,,,,,,,1085.3806403999915,1085.3806403999915,1085.8800376,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/23_Daniel_Radcliffe_0010.jpg,target,7,0,7,0,0,8,8,15,,,,,,,,,,,,,,1086.3815450999828,1086.3815450999828,1086.8812308999768,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Margot_Robbie_0009.jpg,non_target,7,0,7,0,0,9,9,107,,,,,,,,,,,,,,1087.3826674999727,1087.3826674999727,1087.8822779999755,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/33_Jim_Parsons_0011.jpg,non_target,7,0,7,0,0,10,10,34,,,,,,,,,,,,,,1088.3842314999783,1088.3842314999783,1088.8834116999933,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/25_Scarlett_Johansson_0010.jpg,non_target,7,0,7,0,0,11,11,32,,,,,,,,,,,,,,1089.385119499988,1089.385119499988,1089.884343099984,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,7,0,7,0,0,12,12,104,,,,,,,,,,,,,,1090.386341799982,1090.386341799982,1090.8856601999723,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0008.jpg,non_target,7,0,7,0,0,13,13,36,,,,,,,,,,,,,,1091.386807199975,1091.386807199975,1091.8866949999938,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/27_Scarlett_Johansson_0012.jpg,non_target,7,0,7,0,0,14,14,78,,,,,,,,,,,,,,1092.3885556999885,1092.3885556999885,1092.8878787999856,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/45_Will_Smith_0014.jpg,non_target,7,0,7,0,0,15,15,59,,,,,,,,,,,,,,1093.3900049999938,1093.3900049999938,1093.888958799973,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/51_Jackie_Chan_0006.jpg,non_target,7,0,7,0,0,16,16,97,,,,,,,,,,,,,,1094.3905261999753,1094.3905261999753,1094.890046799992,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Margot_Robbie_0006.jpg,non_target,7,0,7,0,0,17,17,17,,,,,,,,,,,,,,1095.3920744999778,1095.3920744999778,1095.8911340999766,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Emma_Stone_0002.jpg,non_target,7,0,7,0,0,18,18,103,,,,,,,,,,,,,,1096.3761436999775,1096.3761436999775,1096.8755605999904,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/32_Jim_Parsons_0016.jpg,non_target,7,0,7,0,0,19,19,102,,,,,,,,,,,,,,1097.3788150999753,1097.3788150999753,1097.8766471999988,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Jim_Parsons_0010.jpg,non_target,7,0,7,0,0,20,20,0,,,,,,,,,,,,,,1098.3787325999874,1098.3787325999874,1098.8777211999986,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/16_Emma_Stone_0012.jpg,non_target,7,0,7,0,0,21,21,70,,,,,,,,,,,,,,1099.3800421999767,1099.3800421999767,1099.8788167999883,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/57_Jackie_Chan_0008.jpg,non_target,7,0,7,0,0,22,22,72,,,,,,,,,,,,,,1100.3807125999883,1100.3807125999883,1100.8798586999765,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/58_Jackie_Chan_0005.jpg,non_target,7,0,7,0,0,23,23,3,,,,,,,,,,,,,,1101.3818264000001,1101.3818264000001,1101.881123499974,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/38_Will_Smith_0013.jpg,non_target,7,0,7,0,0,24,24,13,,,,,,,,,,,,,,1102.3827835999837,1102.3827835999837,1102.8820544999908,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/15_Margot_Robbie_0005.jpg,non_target,7,0,7,0,0,25,25,80,,,,,,,,,,,,,,1103.3839258999797,1103.3839258999797,1103.8831210999924,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/47_Johnny_Depp_0004.jpg,non_target,7,0,7,0,0,26,26,76,,,,,,,,,,,,,,1104.384576099983,1104.384576099983,1104.8842628999846,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/38_Jim_Parsons_0003.jpg,non_target,7,0,7,0,0,27,27,53,,,,,,,,,,,,,,1105.385974899982,1105.385974899982,1105.8854214999883,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/15_Margot_Robbie_0012.jpg,non_target,7,0,7,0,0,28,28,82,,,,,,,,,,,,,,1106.3873593999888,1106.3873593999888,1106.8864607999858,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/36_Neil_Patrick_Harris_0010.jpg,non_target,7,0,7,0,0,29,29,79,,,,,,,,,,,,,,1107.3883559999813,1107.3883559999813,1107.8876540999918,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Emma_Stone_0016.jpg,non_target,7,0,7,0,0,30,30,52,,,,,,,,,,,,,,1108.3895442999783,1108.3895442999783,1108.8887712999713,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/26_Scarlett_Johansson_0008.jpg,non_target,7,0,7,0,0,31,31,47,,,,,,,,,,,,,,1109.3907611999894,1109.3907611999894,1109.889554399997,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Scarlett_Johansson_0011.jpg,non_target,7,0,7,0,0,32,32,100,,,,,,,,,,,,,,1110.39116259999,1110.39116259999,1110.8908817999763,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/37_Neil_Patrick_Harris_0014.jpg,non_target,7,0,7,0,0,33,33,37,,,,,,,,,,,,,,1111.3928989999986,1111.3928989999986,1111.8752943,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/45_Johnny_Depp_0003.jpg,non_target,7,0,7,0,0,34,34,108,,,,,,,,,,,,,,1112.37672499998,1112.37672499998,1112.8763873999997,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/20_Margot_Robbie_0006.jpg,non_target,7,0,7,0,0,35,35,35,,,,,,,,,,,,,,1113.3777779999946,1113.3777779999946,1113.8774973999825,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Emma_Watson_0003.jpg,non_target,7,0,7,0,0,36,36,91,,,,,,,,,,,,,,1114.379123199993,1114.379123199993,1114.8785298999865,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/20_Emma_Watson_0007.jpg,non_target,7,0,7,0,0,37,37,96,,,,,,,,,,,,,,1115.3805364999862,1115.3805364999862,1115.8797505999974,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/47_Johnny_Depp_0003.jpg,non_target,7,0,7,0,0,38,38,9,,,,,,,,,,,,,,1116.3812213999918,1116.3812213999918,1116.8808911999804,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0015.jpg,non_target,7,0,7,0,0,39,39,56,,,,,,,,,,,,,,1117.3822247999778,1117.3822247999778,1117.8819220999721,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,7,0,7,0,0,40,40,85,,,,,,,,,,,,,,1118.3835067999898,1118.3835067999898,1118.8827760999848,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/21_Daniel_Radcliffe_0008.jpg,target,7,0,7,0,0,41,41,16,,,,,,,,,,,,,,1119.3850778999913,1119.3850778999913,1119.883895899984,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0004.jpg,non_target,7,0,7,0,0,42,42,14,,,,,,,,,,,,,,1120.3850757999753,1120.3850757999753,1120.8859319999756,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Daniel_Radcliffe_0007.jpg,target,7,0,7,0,0,43,43,19,,,,,,,,,,,,,,1121.387678899977,1121.387678899977,1121.8862838999776,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/32_Jim_Parsons_0010.jpg,non_target,7,0,7,0,0,44,44,98,,,,,,,,,,,,,,1122.3887748999987,1122.3887748999987,1122.8873747999896,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/24_Daniel_Radcliffe_0017.jpg,target,7,0,7,0,0,45,45,71,,,,,,,,,,,,,,1123.3889705999754,1123.3889705999754,1123.8884818999795,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/55_Jackie_Chan_0008.jpg,non_target,7,0,7,0,0,46,46,92,,,,,,,,,,,,,,1124.390243599977,1124.390243599977,1124.8896021999826,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/26_Scarlett_Johansson_0003.jpg,non_target,7,0,7,0,0,47,47,105,,,,,,,,,,,,,,1125.3912945999764,1125.3912945999764,1125.8906207999971,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/47_Johnny_Depp_0009.jpg,non_target,7,0,7,0,0,48,48,23,,,,,,,,,,,,,,1126.3919439999736,1126.3919439999736,1126.8750018999854,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/54_Jackie_Chan_0001.jpg,non_target,7,0,7,0,0,49,49,7,,,,,,,,,,,,,,1127.3765504999901,1127.3765504999901,1127.8761640999874,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/37_Will_Smith_0015.jpg,non_target,7,0,7,0,0,50,50,113,,,,,,,,,,,,,,1128.377625299996,1128.377625299996,1128.8769465999794,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/32_Jim_Parsons_0018.jpg,non_target,7,0,7,0,0,51,51,46,,,,,,,,,,,,,,1129.3792171999812,1129.3792171999812,1129.8783175999997,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/48_Johnny_Depp_0003.jpg,non_target,7,0,7,0,0,52,52,55,,,,,,,,,,,,,,1130.379465999984,1130.379465999984,1130.879416699987,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Margot_Robbie_0014.jpg,non_target,7,0,7,0,0,53,53,114,,,,,,,,,,,,,,1131.3814536999853,1131.3814536999853,1131.880590899993,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/37_Neil_Patrick_Harris_0010.jpg,non_target,7,0,7,0,0,54,54,93,,,,,,,,,,,,,,1132.3829119999718,1132.3829119999718,1132.8815023999778,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/54_Jackie_Chan_0014.jpg,non_target,7,0,7,0,0,55,55,111,,,,,,,,,,,,,,1133.38362149999,1133.38362149999,1133.8826062999724,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/35_Neil_Patrick_Harris_0009.jpg,non_target,7,0,7,0,0,56,56,87,,,,,,,,,,,,,,1134.384650699998,1134.384650699998,1134.88395269998,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Margot_Robbie_0010.jpg,non_target,7,0,7,0,0,57,57,18,,,,,,,,,,,,,,1135.38567399999,1135.38567399999,1135.884910999972,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/49_Johnny_Depp_0013.jpg,non_target,7,0,7,0,0,58,58,33,,,,,,,,,,,,,,1136.3869685999816,1136.3869685999816,1136.8859780999774,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/18_Daniel_Radcliffe_0007.jpg,target,7,0,7,0,0,59,59,81,,,,,,,,,,,,,,1137.3878382999974,1137.3878382999974,1137.8870485999796,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Neil_Patrick_Harris_0010.jpg,non_target,7,0,7,0,0,60,60,94,,,,,,,,,,,,,,1138.3892577999795,1138.3892577999795,1138.888075899973,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/22_Emma_Watson_0010.jpg,non_target,7,0,7,0,0,61,61,11,,,,,,,,,,,,,,1139.3903233999736,1139.3903233999736,1139.8891239999793,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/14_Emma_Watson_0013.jpg,non_target,7,0,7,0,0,62,62,20,,,,,,,,,,,,,,1140.3903549999814,1140.3903549999814,1140.8903979999886,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/39_Jim_Parsons_0008.jpg,non_target,7,0,7,0,0,63,63,89,,,,,,,,,,,,,,1141.3917319999891,1141.3917319999891,1141.8748144999845,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/20_Scarlett_Johansson_0011.jpg,non_target,7,0,7,0,0,64,64,109,,,,,,,,,,,,,,1142.3766774999967,1142.3766774999967,1142.8758157999837,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/50_Jackie_Chan_0014.jpg,non_target,7,0,7,0,0,65,65,38,,,,,,,,,,,,,,1143.3752119999845,1143.3752119999845,1143.8769493999716,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
Celebs/17_Emma_Watson_0006.jpg,non_target,7,0,7,0,0,66,66,90,,,,,,,,,,,,,,1144.3786443999852,1144.3786443999852,1144.8779973999772,,,,,,,1,003,21,Deitado,2023-06-17_11h59.25.654,face_recognition_ERP_protocol,2022.2.5,60.09200085778801,
