image,stimulus,trial_block.thisRepN,trial_block.thisTrialN,trial_block.thisN,trial_block.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,welcome_text.started,instructions_text.started,spacebar_key.started,spacebar_key.keys,spacebar_key.rt,eye_text.started,eye_text.stopped,text.started,text.stopped,closedEyes_text.started,beep.started,closedEyes_text.stopped,trialImage.started,polygon.started,blank_text.started,trialImage.stopped,polygon.stopped,trialBlockText.started,new_trialblock.started,new_trialblock.keys,new_trialblock.rt,participant,session,age,gender,date,expName,psychopyVersion,frameRate,
Celebs/50_Jackie_Chan_0012.jpg,non_target,2,0,2,0,0,68,68,43,,,,,,,,,,,,,445.423460799997,445.423460799997,445.92387850000523,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/19_Margot_Robbie_0004.jpg,non_target,2,0,2,0,0,69,69,42,,,,,,,,,,,,,446.4245860000083,446.4245860000083,446.9251193999953,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/27_Scarlett_Johansson_0012.jpg,non_target,2,0,2,0,0,70,70,78,,,,,,,,,,,,,447.42575210001087,447.42575210001087,447.926306999987,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/31_Neil_Patrick_Harris_0008.jpg,non_target,2,0,2,0,0,71,71,99,,,,,,,,,,,,,448.4269551000034,448.4269551000034,448.9273783999961,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/19_Emma_Stone_0006.jpg,non_target,2,0,2,0,0,72,72,66,,,,,,,,,,,,,449.4279615000123,449.4279615000123,449.9284204999858,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,2,0,2,0,0,73,73,85,,,,,,,,,,,,,450.4291774999874,450.4291774999874,450.929507199995,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/17_Margot_Robbie_0006.jpg,non_target,2,0,2,0,0,74,74,17,,,,,,,,,,,,,451.4303277999861,451.4303277999861,451.93064310000045,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/50_Johnny_Depp_0018.jpg,non_target,2,0,2,0,0,75,75,24,,,,,,,,,,,,,452.4149543000094,452.4149543000094,452.915193599998,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/50_Jackie_Chan_0014.jpg,non_target,2,0,2,0,0,76,76,38,,,,,,,,,,,,,453.41590630001156,453.41590630001156,453.9162536000076,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Neil_Patrick_Harris_0010.jpg,non_target,2,0,2,0,0,77,77,94,,,,,,,,,,,,,454.41706509998767,454.41706509998767,454.91739550000057,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/20_Emma_Stone_0005.jpg,non_target,2,0,2,0,0,78,78,63,,,,,,,,,,,,,455.41834529998596,455.41834529998596,455.9185090000101,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/40_Jim_Parsons_0004.jpg,non_target,2,0,2,0,0,79,79,73,,,,,,,,,,,,,456.41950240000733,456.41950240000733,456.9196934000065,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/26_Scarlett_Johansson_0008.jpg,non_target,2,0,2,0,0,80,80,47,,,,,,,,,,,,,457.42036550000194,457.42036550000194,457.9208149999904,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Jim_Parsons_0004.jpg,non_target,2,0,2,0,0,81,81,88,,,,,,,,,,,,,458.42154969999683,458.42154969999683,458.9219174000027,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/14_Emma_Watson_0008.jpg,non_target,2,0,2,0,0,82,82,36,,,,,,,,,,,,,459.42265960000805,459.42265960000805,459.92303760000505,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/20_Margot_Robbie_0004.jpg,non_target,2,0,2,0,0,83,83,116,,,,,,,,,,,,,460.42380469999625,460.42380469999625,460.9242907000007,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,2,0,2,0,0,84,84,104,,,,,,,,,,,,,461.42490169999655,461.42490169999655,461.9254171999928,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/48_Johnny_Depp_0003.jpg,non_target,2,0,2,0,0,85,85,55,,,,,,,,,,,,,462.42601890000515,462.42601890000515,462.926395699993,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/54_Jackie_Chan_0014.jpg,non_target,2,0,2,0,0,86,86,111,,,,,,,,,,,,,463.42731850000564,463.42731850000564,463.9275302999886,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/33_Neil_Patrick_Harris_0011.jpg,non_target,2,0,2,0,0,87,87,112,,,,,,,,,,,,,464.42819320000126,464.42819320000126,464.92865270000766,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/19_Margot_Robbie_0001.jpg,non_target,2,0,2,0,0,88,88,51,,,,,,,,,,,,,465.4294047000003,465.4294047000003,465.9297695000132,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/43_Will_Smith_0007.jpg,non_target,2,0,2,0,0,89,89,74,,,,,,,,,,,,,466.43053569999756,466.43053569999756,466.93089930000133,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/36_Neil_Patrick_Harris_0007.jpg,non_target,2,0,2,0,0,90,90,5,,,,,,,,,,,,,467.4150115000084,467.4150115000084,467.915465500002,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/38_Neil_Patrick_Harris_0006.jpg,non_target,2,0,2,0,0,91,91,31,,,,,,,,,,,,,468.41626100000576,468.41626100000576,468.91651589999674,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/44_Will_Smith_0007.jpg,non_target,2,0,2,0,0,92,92,65,,,,,,,,,,,,,469.4172619000019,469.4172619000019,469.9176049999951,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/18_Emma_Watson_0004.jpg,non_target,2,0,2,0,0,93,93,75,,,,,,,,,,,,,470.41838160000043,470.41838160000043,470.91873780000606,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/24_Scarlett_Johansson_0001.jpg,non_target,2,0,2,0,0,94,94,10,,,,,,,,,,,,,471.4195109999855,471.4195109999855,471.9199198000133,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/55_Jackie_Chan_0008.jpg,non_target,2,0,2,0,0,95,95,92,,,,,,,,,,,,,472.42059439999866,472.42059439999866,472.92103060000227,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/33_Jim_Parsons_0011.jpg,non_target,2,0,2,0,0,96,96,34,,,,,,,,,,,,,473.4217964000127,473.4217964000127,473.9227660000033,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/16_Emma_Stone_0014.jpg,non_target,2,0,2,0,0,97,97,40,,,,,,,,,,,,,474.42302049999125,474.42302049999125,474.92351570000756,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/18_Daniel_Radcliffe_0002.jpg,target,2,0,2,0,0,98,98,119,,,,,,,,,,,,,475.42401190000237,475.42401190000237,475.9246848000039,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/15_Margot_Robbie_0012.jpg,non_target,2,0,2,0,0,99,99,82,,,,,,,,,,,,,476.4250798999856,476.4250798999856,476.9256776999973,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Emma_Watson_0010.jpg,non_target,2,0,2,0,0,100,100,11,,,,,,,,,,,,,477.426306999987,477.426306999987,477.9267622999905,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/57_Jackie_Chan_0010.jpg,non_target,2,0,2,0,0,101,101,62,,,,,,,,,,,,,478.42671870000777,478.42671870000777,478.9282070999907,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/38_Will_Smith_0013.jpg,non_target,2,0,2,0,0,102,102,13,,,,,,,,,,,,,479.4288158999989,479.4288158999989,479.9290817999863,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/21_Emma_Watson_0004.jpg,non_target,2,0,2,0,0,103,103,21,,,,,,,,,,,,,480.4297255999991,480.4297255999991,480.9301318000071,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/54_Jackie_Chan_0001.jpg,non_target,2,0,2,0,0,104,104,7,,,,,,,,,,,,,481.4309534000058,481.4309534000058,481.91453529999126,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/44_Will_Smith_0015.jpg,non_target,2,0,2,0,0,105,105,101,,,,,,,,,,,,,482.415367300011,482.415367300011,482.91574540000875,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/48_Johnny_Depp_0005.jpg,non_target,2,0,2,0,0,106,106,54,,,,,,,,,,,,,483.4164526000095,483.4164526000095,483.91682809998747,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/21_Margot_Robbie_0003.jpg,non_target,2,0,2,0,0,107,107,27,,,,,,,,,,,,,484.4174677999981,484.4174677999981,484.9180181999982,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/51_Jackie_Chan_0006.jpg,non_target,2,0,2,0,0,108,108,97,,,,,,,,,,,,,485.4186200000113,485.4186200000113,485.9191529999953,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/40_Jim_Parsons_0015.jpg,non_target,2,0,2,0,0,109,109,45,,,,,,,,,,,,,486.41974010001286,486.41974010001286,486.9202098000096,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Emma_Watson_0001.jpg,non_target,2,0,2,0,0,110,110,58,,,,,,,,,,,,,487.42093540000496,487.42093540000496,487.9213606000121,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/21_Scarlett_Johansson_0007.jpg,non_target,2,0,2,0,0,111,111,118,,,,,,,,,,,,,488.4220881999936,488.4220881999936,488.92242310001166,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/23_Emma_Stone_0014.jpg,non_target,2,0,2,0,0,112,112,12,,,,,,,,,,,,,489.4231649999856,489.4231649999856,489.923601699993,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Scarlett_Johansson_0005.jpg,non_target,2,0,2,0,0,113,113,44,,,,,,,,,,,,,490.4244628000015,490.4244628000015,490.9247587999853,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/29_Scarlett_Johansson_0016.jpg,non_target,2,0,2,0,0,114,114,2,,,,,,,,,,,,,491.4260673999961,491.4260673999961,491.92583100000047,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/47_Johnny_Depp_0003.jpg,non_target,2,0,2,0,0,115,115,9,,,,,,,,,,,,,492.42677180000464,492.42677180000464,492.9269637000107,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/32_Jim_Parsons_0016.jpg,non_target,2,0,2,0,0,116,116,102,,,,,,,,,,,,,493.4279544999881,493.4279544999881,493.9281852999993,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/50_Johnny_Depp_0004.jpg,non_target,2,0,2,0,0,117,117,39,,,,,,,,,,,,,494.4288286000083,494.4288286000083,494.92927319998853,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/17_Margot_Robbie_0012.jpg,non_target,2,0,2,0,0,118,118,67,,,,,,,,,,,,,495.4298911000078,495.4298911000078,495.9303591999924,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/32_Jim_Parsons_0018.jpg,non_target,2,0,2,0,0,119,119,46,,,,,,,,,,,,,496.43104470000253,496.43104470000253,496.91481479999493,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/21_Daniel_Radcliffe_0012.jpg,target,3,0,3,0,0,0,0,8,,,,,,,,,,,,,511.23144659999525,511.23144659999525,511.71491989999777,,,497.41539119998924,497.41539119998924,space,13.75235339999199,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/54_Jackie_Chan_0014.jpg,non_target,3,0,3,0,0,1,1,111,,,,,,,,,,,,,512.2155566999863,512.2155566999863,512.69936530001,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/18_Emma_Stone_0016.jpg,non_target,3,0,3,0,0,2,2,52,,,,,,,,,,,,,513.2002012000012,513.2002012000012,513.7004422000027,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/21_Emma_Watson_0004.jpg,non_target,3,0,3,0,0,3,3,21,,,,,,,,,,,,,514.201177400013,514.201177400013,514.7017377000011,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/48_Johnny_Depp_0003.jpg,non_target,3,0,3,0,0,4,4,55,,,,,,,,,,,,,515.2022628000122,515.2022628000122,515.7027035999927,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/17_Margot_Robbie_0006.jpg,non_target,3,0,3,0,0,5,5,17,,,,,,,,,,,,,516.2034187999961,516.2034187999961,516.7046372999903,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/37_Neil_Patrick_Harris_0010.jpg,non_target,3,0,3,0,0,6,6,93,,,,,,,,,,,,,517.2045754999854,517.2045754999854,517.7050090999983,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/38_Will_Smith_0013.jpg,non_target,3,0,3,0,0,7,7,13,,,,,,,,,,,,,518.2057345999929,518.2057345999929,518.7060849000118,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/19_Margot_Robbie_0004.jpg,non_target,3,0,3,0,0,8,8,42,,,,,,,,,,,,,519.2068165999954,519.2068165999954,519.7072941999941,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Neil_Patrick_Harris_0001.jpg,non_target,3,0,3,0,0,9,9,4,,,,,,,,,,,,,520.2078655000078,520.2078655000078,520.708375199989,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/34_Neil_Patrick_Harris_0004.jpg,non_target,3,0,3,0,0,10,10,104,,,,,,,,,,,,,521.2090855000133,521.2090855000133,521.7095231999992,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/35_Neil_Patrick_Harris_0009.jpg,non_target,3,0,3,0,0,11,11,87,,,,,,,,,,,,,522.2103363999922,522.2103363999922,522.7107259999902,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/42_Will_Smith_0012.jpg,non_target,3,0,3,0,0,12,12,64,,,,,,,,,,,,,523.2113281000056,523.2113281000056,523.711730400013,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/36_Neil_Patrick_Harris_0010.jpg,non_target,3,0,3,0,0,13,13,79,,,,,,,,,,,,,524.2125014000048,524.2125014000048,524.7129093999974,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Jim_Parsons_0008.jpg,non_target,3,0,3,0,0,14,14,89,,,,,,,,,,,,,525.2136962999939,525.2136962999939,525.7140580000123,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/49_Johnny_Depp_0013.jpg,non_target,3,0,3,0,0,15,15,33,,,,,,,,,,,,,526.214839799999,526.214839799999,526.7152453000017,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Jim_Parsons_0010.jpg,non_target,3,0,3,0,0,16,16,0,,,,,,,,,,,,,527.198361399991,527.198361399991,527.7001309999905,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Neil_Patrick_Harris_0010.jpg,non_target,3,0,3,0,0,17,17,94,,,,,,,,,,,,,528.2011214999948,528.2011214999948,528.7013510999968,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/45_Johnny_Depp_0003.jpg,non_target,3,0,3,0,0,18,18,108,,,,,,,,,,,,,529.2014963999973,529.2014963999973,529.7018925999873,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Emma_Watson_0003.jpg,non_target,3,0,3,0,0,19,19,91,,,,,,,,,,,,,530.2026329000073,530.2026329000073,530.7031696999911,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/23_Daniel_Radcliffe_0010.jpg,target,3,0,3,0,0,20,20,15,,,,,,,,,,,,,531.203792299988,531.203792299988,531.7043146000069,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/20_Emma_Watson_0007.jpg,non_target,3,0,3,0,0,21,21,96,,,,,,,,,,,,,532.2049953000096,532.2049953000096,532.705329999997,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/14_Emma_Watson_0008.jpg,non_target,3,0,3,0,0,22,22,36,,,,,,,,,,,,,533.2060688000056,533.2060688000056,533.7064402000105,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/19_Margot_Robbie_0001.jpg,non_target,3,0,3,0,0,23,23,51,,,,,,,,,,,,,534.2072316000122,534.2072316000122,534.7077191999997,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Emma_Watson_0001.jpg,non_target,3,0,3,0,0,24,24,58,,,,,,,,,,,,,535.2083652000001,535.2083652000001,535.7089022999862,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/19_Emma_Stone_0006.jpg,non_target,3,0,3,0,0,25,25,66,,,,,,,,,,,,,536.2094795999874,536.2094795999874,536.7098326999985,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Emma_Stone_0013.jpg,non_target,3,0,3,0,0,26,26,1,,,,,,,,,,,,,537.2106064000109,537.2106064000109,537.7109587999876,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Jim_Parsons_0001.jpg,non_target,3,0,3,0,0,27,27,49,,,,,,,,,,,,,538.211773899995,538.211773899995,538.7120733000047,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/21_Scarlett_Johansson_0007.jpg,non_target,3,0,3,0,0,28,28,118,,,,,,,,,,,,,539.2132727999997,539.2132727999997,539.7136355999974,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/55_Jackie_Chan_0003.jpg,non_target,3,0,3,0,0,29,29,29,,,,,,,,,,,,,540.2140959000099,540.2140959000099,540.7146703999897,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Margot_Robbie_0010.jpg,non_target,3,0,3,0,0,30,30,18,,,,,,,,,,,,,541.2160466999921,541.2160466999921,541.7155000999919,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/26_Scarlett_Johansson_0003.jpg,non_target,3,0,3,0,0,31,31,105,,,,,,,,,,,,,542.1993870000006,542.1993870000006,542.6998579000065,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/18_Daniel_Radcliffe_0002.jpg,target,3,0,3,0,0,32,32,119,,,,,,,,,,,,,543.2010705000139,543.2010705000139,543.7013920999889,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/23_Daniel_Radcliffe_0019.jpg,target,3,0,3,0,0,33,33,6,,,,,,,,,,,,,544.2018466999871,544.2018466999871,544.7021977000113,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/16_Margot_Robbie_0009.jpg,non_target,3,0,3,0,0,34,34,107,,,,,,,,,,,,,545.2031776999938,545.2031776999938,545.7033553000074,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/20_Margot_Robbie_0006.jpg,non_target,3,0,3,0,0,35,35,35,,,,,,,,,,,,,546.2042472999892,546.2042472999892,546.7043974999979,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/22_Emma_Watson_0010.jpg,non_target,3,0,3,0,0,36,36,11,,,,,,,,,,,,,547.2052085000032,547.2052085000032,547.7055874000071,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/43_Will_Smith_0006.jpg,non_target,3,0,3,0,0,37,37,61,,,,,,,,,,,,,548.2062681000098,548.2062681000098,548.7066793999984,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/29_Scarlett_Johansson_0010.jpg,non_target,3,0,3,0,0,38,38,85,,,,,,,,,,,,,549.2075261999853,549.2075261999853,549.7078895999875,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/26_Scarlett_Johansson_0008.jpg,non_target,3,0,3,0,0,39,39,47,,,,,,,,,,,,,550.2085140999989,550.2085140999989,550.7090061999916,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/52_Jackie_Chan_0002.jpg,non_target,3,0,3,0,0,40,40,68,,,,,,,,,,,,,551.2096978999907,551.2096978999907,551.7102111999993,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/50_Johnny_Depp_0004.jpg,non_target,3,0,3,0,0,41,41,39,,,,,,,,,,,,,552.2108873999969,552.2108873999969,552.7112254000094,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/21_Margot_Robbie_0003.jpg,non_target,3,0,3,0,0,42,42,27,,,,,,,,,,,,,553.2119374999893,553.2119374999893,553.7124178000086,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/14_Emma_Watson_0005.jpg,non_target,3,0,3,0,0,43,43,26,,,,,,,,,,,,,554.2131694999989,554.2131694999989,554.7135745999985,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/14_Emma_Watson_0015.jpg,non_target,3,0,3,0,0,44,44,56,,,,,,,,,,,,,555.2143548000022,555.2143548000022,555.7147044999874,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
Celebs/39_Jim_Parsons_0004.jpg,non_target,3,0,3,0,0,45,45,88,,,,,,,,,,,,,556.2155061000085,556.2155061000085,556.715985399991,,,,,,,1,003,21,Male,2023-05-02_16h36.18.150,face_recognition_ERP_protocol,2022.2.5,59.91590203427807,
