2.7873 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
169.6857 	EXP 	blank_text: autoDraw = False
169.6857 	EXP 	trialImage: image = 'Celebs/44_Will_Smith_0007.jpg'
169.6857 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
169.6857 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
169.6857 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
169.6857 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
169.6857 	EXP 	trialImage: autoDraw = True
169.6857 	EXP 	polygon: autoDraw = True
170.1703 	EXP 	trialImage: autoDraw = False
170.1703 	EXP 	polygon: autoDraw = False
170.1703 	EXP 	blank_text: autoDraw = True
170.6547 	EXP 	New trial (rep=0, index=2): {'image': 'Celebs/24_Scarlett_Johansson_0001.jpg', 'stimulus': 'non_target'}
170.6870 	EXP 	blank_text: autoDraw = False
170.6870 	EXP 	trialImage: image = 'Celebs/14_Emma_Watson_0004.jpg'
170.6870 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
170.6870 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
170.6870 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
170.6870 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
170.6870 	EXP 	trialImage: autoDraw = True
170.6870 	EXP 	polygon: autoDraw = True
171.1713 	EXP 	trialImage: autoDraw = False
171.1713 	EXP 	polygon: autoDraw = False
171.1713 	EXP 	blank_text: autoDraw = True
171.6554 	EXP 	New trial (rep=0, index=3): {'image': 'Celebs/36_Jim_Parsons_0011.jpg', 'stimulus': 'non_target'}
171.6872 	EXP 	blank_text: autoDraw = False
171.6872 	EXP 	trialImage: image = 'Celebs/55_Jackie_Chan_0015.jpg'
171.6872 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
171.6872 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
171.6872 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
171.6872 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
171.6872 	EXP 	trialImage: autoDraw = True
171.6872 	EXP 	polygon: autoDraw = True
172.1554 	EXP 	trialImage: autoDraw = False
172.1554 	EXP 	polygon: autoDraw = False
172.1554 	EXP 	blank_text: autoDraw = True
172.6399 	EXP 	New trial (rep=0, index=4): {'image': 'Celebs/21_Emma_Stone_0002.jpg', 'stimulus': 'non_target'}
172.6748 	EXP 	blank_text: autoDraw = False
172.6748 	EXP 	trialImage: image = 'Celebs/50_Jackie_Chan_0014.jpg'
172.6748 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
172.6748 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
172.6748 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
172.6748 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
172.6748 	EXP 	trialImage: autoDraw = True
172.6748 	EXP 	polygon: autoDraw = True
173.1574 	EXP 	trialImage: autoDraw = False
173.1574 	EXP 	polygon: autoDraw = False
173.1574 	EXP 	blank_text: autoDraw = True
173.6418 	EXP 	New trial (rep=0, index=5): {'image': 'Celebs/16_Emma_Stone_0008.jpg', 'stimulus': 'non_target'}
173.6730 	EXP 	blank_text: autoDraw = False
173.6730 	EXP 	trialImage: image = 'Celebs/50_Jackie_Chan_0012.jpg'
173.6730 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
173.6730 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
173.6730 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
173.6730 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
173.6730 	EXP 	trialImage: autoDraw = True
173.6730 	EXP 	polygon: autoDraw = True
174.1578 	EXP 	trialImage: autoDraw = False
174.1578 	EXP 	polygon: autoDraw = False
174.1578 	EXP 	blank_text: autoDraw = True
174.6426 	EXP 	New trial (rep=0, index=6): {'image': 'Celebs/43_Will_Smith_0007.jpg', 'stimulus': 'non_target'}
174.6776 	EXP 	blank_text: autoDraw = False
174.6776 	EXP 	trialImage: image = 'Celebs/39_Jim_Parsons_0008.jpg'
174.6776 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
174.6776 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
174.6776 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
174.6776 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
174.6776 	EXP 	trialImage: autoDraw = True
174.6776 	EXP 	polygon: autoDraw = True
175.1587 	EXP 	trialImage: autoDraw = False
175.1587 	EXP 	polygon: autoDraw = False
175.1587 	EXP 	blank_text: autoDraw = True
175.6435 	EXP 	New trial (rep=0, index=7): {'image': 'Celebs/17_Margot_Robbie_0012.jpg', 'stimulus': 'non_target'}
175.6782 	EXP 	blank_text: autoDraw = False
175.6782 	EXP 	trialImage: image = 'Celebs/43_Will_Smith_0010.jpg'
175.6782 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
175.6782 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
175.6782 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
175.6782 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
175.6782 	EXP 	trialImage: autoDraw = True
175.6782 	EXP 	polygon: autoDraw = True
176.1598 	EXP 	trialImage: autoDraw = False
176.1598 	EXP 	polygon: autoDraw = False
176.1598 	EXP 	blank_text: autoDraw = True
176.6445 	EXP 	New trial (rep=0, index=8): {'image': 'Celebs/16_Emma_Stone_0010.jpg', 'stimulus': 'non_target'}
176.6798 	EXP 	blank_text: autoDraw = False
176.6798 	EXP 	trialImage: image = 'Celebs/50_Johnny_Depp_0010.jpg'
176.6798 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
176.6798 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
176.6798 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
176.6798 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
176.6798 	EXP 	trialImage: autoDraw = True
176.6798 	EXP 	polygon: autoDraw = True
177.1613 	EXP 	trialImage: autoDraw = False
177.1613 	EXP 	polygon: autoDraw = False
177.1613 	EXP 	blank_text: autoDraw = True
177.6462 	EXP 	New trial (rep=0, index=9): {'image': 'Celebs/29_Scarlett_Johansson_0016.jpg', 'stimulus': 'non_target'}
177.6774 	EXP 	blank_text: autoDraw = False
177.6774 	EXP 	trialImage: image = 'Celebs/38_Neil_Patrick_Harris_0006.jpg'
177.6774 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
177.6774 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
177.6774 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
177.6774 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
177.6774 	EXP 	trialImage: autoDraw = True
177.6774 	EXP 	polygon: autoDraw = True
178.1622 	EXP 	trialImage: autoDraw = False
178.1622 	EXP 	polygon: autoDraw = False
178.1622 	EXP 	blank_text: autoDraw = True
178.6478 	EXP 	New trial (rep=0, index=10): {'image': 'Celebs/36_Neil_Patrick_Harris_0010.jpg', 'stimulus': 'non_target'}
178.6814 	EXP 	blank_text: autoDraw = False
178.6814 	EXP 	trialImage: image = 'Celebs/47_Johnny_Depp_0003.jpg'
178.6814 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
178.6814 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
178.6814 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
178.6814 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
178.6814 	EXP 	trialImage: autoDraw = True
178.6814 	EXP 	polygon: autoDraw = True
179.1631 	EXP 	trialImage: autoDraw = False
179.1631 	EXP 	polygon: autoDraw = False
179.1631 	EXP 	blank_text: autoDraw = True
179.6491 	EXP 	New trial (rep=0, index=11): {'image': 'Celebs/37_Neil_Patrick_Harris_0014.jpg', 'stimulus': 'non_target'}
179.6808 	EXP 	blank_text: autoDraw = False
179.6808 	EXP 	trialImage: image = 'Celebs/39_Jim_Parsons_0001.jpg'
179.6808 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
179.6808 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
179.6808 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
179.6808 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
179.6808 	EXP 	trialImage: autoDraw = True
179.6808 	EXP 	polygon: autoDraw = True
180.1643 	EXP 	trialImage: autoDraw = False
180.1643 	EXP 	polygon: autoDraw = False
180.1643 	EXP 	blank_text: autoDraw = True
180.6491 	EXP 	New trial (rep=0, index=12): {'image': 'Celebs/22_Emma_Watson_0001.jpg', 'stimulus': 'non_target'}
180.6815 	EXP 	blank_text: autoDraw = False
180.6815 	EXP 	trialImage: image = 'Celebs/28_Scarlett_Johansson_0005.jpg'
180.6815 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
180.6815 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
180.6815 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
180.6815 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
180.6815 	EXP 	trialImage: autoDraw = True
180.6815 	EXP 	polygon: autoDraw = True
181.1652 	EXP 	trialImage: autoDraw = False
181.1652 	EXP 	polygon: autoDraw = False
181.1652 	EXP 	blank_text: autoDraw = True
181.6502 	EXP 	New trial (rep=0, index=13): {'image': 'Celebs/55_Jackie_Chan_0015.jpg', 'stimulus': 'non_target'}
181.6860 	EXP 	blank_text: autoDraw = False
181.6860 	EXP 	trialImage: image = 'Celebs/32_Jim_Parsons_0016.jpg'
181.6860 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
181.6860 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
181.6860 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
181.6860 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
181.6860 	EXP 	trialImage: autoDraw = True
181.6860 	EXP 	polygon: autoDraw = True
182.1664 	EXP 	trialImage: autoDraw = False
182.1664 	EXP 	polygon: autoDraw = False
182.1664 	EXP 	blank_text: autoDraw = True
182.6509 	EXP 	New trial (rep=0, index=14): {'image': 'Celebs/20_Emma_Watson_0007.jpg', 'stimulus': 'non_target'}
182.6831 	EXP 	blank_text: autoDraw = False
182.6831 	EXP 	trialImage: image = 'Celebs/18_Daniel_Radcliffe_0002.jpg'
182.6831 	EXP 	polygon: foreColor = [1, 1, 1]
182.6831 	EXP 	polygon: fillColor = [1, 1, 1]
182.6831 	EXP 	polygon: borderColor = [1, 1, 1]
182.6831 	EXP 	polygon: color = [1, 1, 1]
182.6831 	EXP 	trialImage: autoDraw = True
182.6831 	EXP 	polygon: autoDraw = True
183.1692 	EXP 	trialImage: autoDraw = False
183.1692 	EXP 	polygon: autoDraw = False
183.1692 	EXP 	blank_text: autoDraw = True
183.6528 	EXP 	New trial (rep=0, index=15): {'image': 'Celebs/44_Will_Smith_0007.jpg', 'stimulus': 'non_target'}
183.6842 	EXP 	blank_text: autoDraw = False
183.6842 	EXP 	trialImage: image = 'Celebs/17_Margot_Robbie_0006.jpg'
183.6842 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
183.6842 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
183.6842 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
183.6842 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
183.6842 	EXP 	trialImage: autoDraw = True
183.6842 	EXP 	polygon: autoDraw = True
184.1691 	EXP 	trialImage: autoDraw = False
184.1691 	EXP 	polygon: autoDraw = False
184.1691 	EXP 	blank_text: autoDraw = True
184.6548 	EXP 	New trial (rep=0, index=16): {'image': 'Celebs/51_Jackie_Chan_0006.jpg', 'stimulus': 'non_target'}
184.6856 	EXP 	blank_text: autoDraw = False
184.6856 	EXP 	trialImage: image = 'Celebs/19_Emma_Stone_0006.jpg'
184.6856 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
184.6856 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
184.6856 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
184.6856 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
184.6856 	EXP 	trialImage: autoDraw = True
184.6856 	EXP 	polygon: autoDraw = True
185.1699 	EXP 	trialImage: autoDraw = False
185.1699 	EXP 	polygon: autoDraw = False
185.1699 	EXP 	blank_text: autoDraw = True
185.6545 	EXP 	New trial (rep=0, index=17): {'image': 'Celebs/45_Will_Smith_0014.jpg', 'stimulus': 'non_target'}
185.6890 	EXP 	blank_text: autoDraw = False
185.6890 	EXP 	trialImage: image = 'Celebs/48_Johnny_Depp_0001.jpg'
185.6890 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
185.6890 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
185.6890 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
185.6890 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
185.6890 	EXP 	trialImage: autoDraw = True
185.6890 	EXP 	polygon: autoDraw = True
186.1712 	EXP 	trialImage: autoDraw = False
186.1712 	EXP 	polygon: autoDraw = False
186.1712 	EXP 	blank_text: autoDraw = True
186.6556 	EXP 	New trial (rep=0, index=18): {'image': 'Celebs/21_Daniel_Radcliffe_0009.jpg', 'stimulus': 'target'}
186.6918 	EXP 	blank_text: autoDraw = False
186.6918 	EXP 	trialImage: image = 'Celebs/50_Johnny_Depp_0018.jpg'
186.6918 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
186.6918 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
186.6918 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
186.6918 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
186.6918 	EXP 	trialImage: autoDraw = True
186.6918 	EXP 	polygon: autoDraw = True
187.1548 	EXP 	trialImage: autoDraw = False
187.1548 	EXP 	polygon: autoDraw = False
187.1548 	EXP 	blank_text: autoDraw = True
187.6401 	EXP 	New trial (rep=0, index=19): {'image': 'Celebs/45_Johnny_Depp_0003.jpg', 'stimulus': 'non_target'}
187.6718 	EXP 	blank_text: autoDraw = False
187.6718 	EXP 	trialImage: image = 'Celebs/21_Margot_Robbie_0003.jpg'
187.6718 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
187.6718 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
187.6718 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
187.6718 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
187.6718 	EXP 	trialImage: autoDraw = True
187.6718 	EXP 	polygon: autoDraw = True
188.1560 	EXP 	trialImage: autoDraw = False
188.1560 	EXP 	polygon: autoDraw = False
188.1560 	EXP 	blank_text: autoDraw = True
188.6407 	EXP 	New trial (rep=0, index=20): {'image': 'Celebs/16_Emma_Stone_0014.jpg', 'stimulus': 'non_target'}
188.6746 	EXP 	blank_text: autoDraw = False
188.6746 	EXP 	trialImage: image = 'Celebs/15_Margot_Robbie_0012.jpg'
188.6746 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
188.6746 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
188.6746 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
188.6746 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
188.6746 	EXP 	trialImage: autoDraw = True
188.6746 	EXP 	polygon: autoDraw = True
189.1579 	EXP 	trialImage: autoDraw = False
189.1579 	EXP 	polygon: autoDraw = False
189.1579 	EXP 	blank_text: autoDraw = True
189.6423 	EXP 	New trial (rep=0, index=21): {'image': 'Celebs/17_Margot_Robbie_0006.jpg', 'stimulus': 'non_target'}
189.6750 	EXP 	blank_text: autoDraw = False
189.6750 	EXP 	trialImage: image = 'Celebs/32_Jim_Parsons_0018.jpg'
189.6750 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
189.6750 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
189.6750 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
189.6750 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
189.6750 	EXP 	trialImage: autoDraw = True
189.6750 	EXP 	polygon: autoDraw = True
190.1586 	EXP 	trialImage: autoDraw = False
190.1586 	EXP 	polygon: autoDraw = False
190.1586 	EXP 	blank_text: autoDraw = True
190.6432 	EXP 	New trial (rep=0, index=22): {'image': 'Celebs/15_Margot_Robbie_0012.jpg', 'stimulus': 'non_target'}
190.6752 	EXP 	blank_text: autoDraw = False
190.6752 	EXP 	trialImage: image = 'Celebs/14_Emma_Watson_0013.jpg'
190.6752 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
190.6752 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
190.6752 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
190.6752 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
190.6752 	EXP 	trialImage: autoDraw = True
190.6752 	EXP 	polygon: autoDraw = True
191.1601 	EXP 	trialImage: autoDraw = False
191.1601 	EXP 	polygon: autoDraw = False
191.1601 	EXP 	blank_text: autoDraw = True
191.6439 	EXP 	New trial (rep=0, index=23): {'image': 'Celebs/26_Scarlett_Johansson_0003.jpg', 'stimulus': 'non_target'}
191.6760 	EXP 	blank_text: autoDraw = False
191.6760 	EXP 	trialImage: image = 'Celebs/24_Daniel_Radcliffe_0017.jpg'
191.6760 	EXP 	polygon: foreColor = [1, 1, 1]
191.6760 	EXP 	polygon: fillColor = [1, 1, 1]
191.6760 	EXP 	polygon: borderColor = [1, 1, 1]
191.6760 	EXP 	polygon: color = [1, 1, 1]
191.6760 	EXP 	trialImage: autoDraw = True
191.6760 	EXP 	polygon: autoDraw = True
192.1608 	EXP 	trialImage: autoDraw = False
192.1608 	EXP 	polygon: autoDraw = False
192.1608 	EXP 	blank_text: autoDraw = True
192.6450 	EXP 	New trial (rep=0, index=24): {'image': 'Celebs/42_Will_Smith_0012.jpg', 'stimulus': 'non_target'}
192.6776 	EXP 	blank_text: autoDraw = False
192.6776 	EXP 	trialImage: image = 'Celebs/20_Margot_Robbie_0004.jpg'
192.6776 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
192.6776 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
192.6776 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
192.6776 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
192.6776 	EXP 	trialImage: autoDraw = True
192.6776 	EXP 	polygon: autoDraw = True
193.1621 	EXP 	trialImage: autoDraw = False
193.1621 	EXP 	polygon: autoDraw = False
193.1621 	EXP 	blank_text: autoDraw = True
193.6460 	EXP 	New trial (rep=0, index=25): {'image': 'Celebs/20_Emma_Stone_0005.jpg', 'stimulus': 'non_target'}
193.6808 	EXP 	blank_text: autoDraw = False
193.6808 	EXP 	trialImage: image = 'Celebs/55_Jackie_Chan_0003.jpg'
193.6808 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
193.6808 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
193.6808 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
193.6808 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
193.6808 	EXP 	trialImage: autoDraw = True
193.6808 	EXP 	polygon: autoDraw = True
194.1629 	EXP 	trialImage: autoDraw = False
194.1629 	EXP 	polygon: autoDraw = False
194.1629 	EXP 	blank_text: autoDraw = True
194.6476 	EXP 	New trial (rep=0, index=26): {'image': 'Celebs/57_Jackie_Chan_0010.jpg', 'stimulus': 'non_target'}
194.6794 	EXP 	blank_text: autoDraw = False
194.6794 	EXP 	trialImage: image = 'Celebs/34_Neil_Patrick_Harris_0004.jpg'
194.6794 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
194.6794 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
194.6794 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
194.6794 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
194.6794 	EXP 	trialImage: autoDraw = True
194.6794 	EXP 	polygon: autoDraw = True
195.1641 	EXP 	trialImage: autoDraw = False
195.1641 	EXP 	polygon: autoDraw = False
195.1641 	EXP 	blank_text: autoDraw = True
195.6492 	EXP 	New trial (rep=0, index=27): {'image': 'Celebs/39_Jim_Parsons_0010.jpg', 'stimulus': 'non_target'}
195.6807 	EXP 	blank_text: autoDraw = False
195.6807 	EXP 	trialImage: image = 'Celebs/43_Will_Smith_0007.jpg'
195.6807 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
195.6807 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
195.6807 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
195.6807 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
195.6807 	EXP 	trialImage: autoDraw = True
195.6807 	EXP 	polygon: autoDraw = True
196.1653 	EXP 	trialImage: autoDraw = False
196.1653 	EXP 	polygon: autoDraw = False
196.1653 	EXP 	blank_text: autoDraw = True
196.6500 	EXP 	New trial (rep=0, index=28): {'image': 'Celebs/38_Jim_Parsons_0003.jpg', 'stimulus': 'non_target'}
196.6848 	EXP 	blank_text: autoDraw = False
196.6848 	EXP 	trialImage: image = 'Celebs/44_Will_Smith_0015.jpg'
196.6848 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
196.6848 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
196.6848 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
196.6848 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
196.6848 	EXP 	trialImage: autoDraw = True
196.6848 	EXP 	polygon: autoDraw = True
197.1669 	EXP 	trialImage: autoDraw = False
197.1669 	EXP 	polygon: autoDraw = False
197.1669 	EXP 	blank_text: autoDraw = True
197.6515 	EXP 	New trial (rep=0, index=29): {'image': 'Celebs/21_Emma_Stone_0003.jpg', 'stimulus': 'non_target'}
197.6855 	EXP 	blank_text: autoDraw = False
197.6855 	EXP 	trialImage: image = 'Celebs/39_Neil_Patrick_Harris_0010.jpg'
197.6855 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
197.6855 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
197.6855 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
197.6855 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
197.6855 	EXP 	trialImage: autoDraw = True
197.6855 	EXP 	polygon: autoDraw = True
198.1673 	EXP 	trialImage: autoDraw = False
198.1673 	EXP 	polygon: autoDraw = False
198.1673 	EXP 	blank_text: autoDraw = True
198.6527 	EXP 	New trial (rep=0, index=30): {'image': 'Celebs/50_Johnny_Depp_0010.jpg', 'stimulus': 'non_target'}
198.6840 	EXP 	blank_text: autoDraw = False
198.6840 	EXP 	trialImage: image = 'Celebs/16_Emma_Stone_0012.jpg'
198.6840 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
198.6840 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
198.6840 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
198.6840 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
198.6840 	EXP 	trialImage: autoDraw = True
198.6840 	EXP 	polygon: autoDraw = True
199.1690 	EXP 	trialImage: autoDraw = False
199.1690 	EXP 	polygon: autoDraw = False
199.1690 	EXP 	blank_text: autoDraw = True
199.6530 	EXP 	New trial (rep=0, index=31): {'image': 'Celebs/32_Jim_Parsons_0018.jpg', 'stimulus': 'non_target'}
199.6852 	EXP 	blank_text: autoDraw = False
199.6852 	EXP 	trialImage: image = 'Celebs/36_Neil_Patrick_Harris_0010.jpg'
199.6852 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
199.6852 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
199.6852 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
199.6852 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
199.6852 	EXP 	trialImage: autoDraw = True
199.6852 	EXP 	polygon: autoDraw = True
200.1697 	EXP 	trialImage: autoDraw = False
200.1697 	EXP 	polygon: autoDraw = False
200.1697 	EXP 	blank_text: autoDraw = True
200.6541 	EXP 	New trial (rep=0, index=32): {'image': 'Celebs/14_Emma_Watson_0015.jpg', 'stimulus': 'non_target'}
200.6872 	EXP 	blank_text: autoDraw = False
200.6872 	EXP 	trialImage: image = 'Celebs/35_Neil_Patrick_Harris_0009.jpg'
200.6872 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
200.6872 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
200.6872 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
200.6872 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
200.6872 	EXP 	trialImage: autoDraw = True
200.6872 	EXP 	polygon: autoDraw = True
201.1538 	EXP 	trialImage: autoDraw = False
201.1538 	EXP 	polygon: autoDraw = False
201.1538 	EXP 	blank_text: autoDraw = True
201.6391 	EXP 	New trial (rep=0, index=33): {'image': 'Celebs/40_Jim_Parsons_0015.jpg', 'stimulus': 'non_target'}
201.6713 	EXP 	blank_text: autoDraw = False
201.6713 	EXP 	blank_text: autoDraw = False
201.6713 	EXP 	trialImage: image = 'Celebs/39_Jim_Parsons_0010.jpg'
201.6713 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
201.6713 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
201.6713 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
201.6713 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
201.6713 	EXP 	trialImage: autoDraw = True
201.6713 	EXP 	polygon: autoDraw = True
202.1549 	EXP 	trialImage: autoDraw = False
202.1549 	EXP 	polygon: autoDraw = False
202.1549 	EXP 	blank_text: autoDraw = True
202.6397 	EXP 	New trial (rep=0, index=34): {'image': 'Celebs/40_Jim_Parsons_0004.jpg', 'stimulus': 'non_target'}
202.6732 	EXP 	blank_text: autoDraw = False
202.6732 	EXP 	trialImage: image = 'Celebs/21_Scarlett_Johansson_0007.jpg'
202.6732 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
202.6732 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
202.6732 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
202.6732 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
202.6732 	EXP 	trialImage: autoDraw = True
202.6732 	EXP 	polygon: autoDraw = True
203.1557 	EXP 	trialImage: autoDraw = False
203.1557 	EXP 	polygon: autoDraw = False
203.1557 	EXP 	blank_text: autoDraw = True
203.6408 	EXP 	New trial (rep=0, index=35): {'image': 'Celebs/44_Will_Smith_0006.jpg', 'stimulus': 'non_target'}
203.6727 	EXP 	blank_text: autoDraw = False
203.6727 	EXP 	trialImage: image = 'Celebs/39_Neil_Patrick_Harris_0001.jpg'
203.6727 	EXP 	polygon: foreColor = [-0.4, -0.4, -0.4]
203.6727 	EXP 	polygon: fillColor = [-0.4, -0.4, -0.4]
203.6727 	EXP 	polygon: borderColor = [-0.4, -0.4, -0.4]
203.6727 	EXP 	polygon: color = [-0.4, -0.4, -0.4]
203.6727 	EXP 	trialImage: autoDraw = True
203.6727 	EXP 	polygon: autoDraw = True
204.1568 	EXP 	trialImage: autoDraw = False
204.1568 	EXP 	polygon: autoDraw = False
204.1568 	EXP 	blank_text: autoDraw = True
